store_nbr,item_nbr,family,total_demand,average_daily_demand,demand_std,max_daily_demand,active_sales_days,sales_frequency,demand_share,cumulative_demand_share,abc_class,safety_stock,reorder_point,coefficient_of_variation,replenishment_risk
44,315474,BREAD/BAKERY,5816.0,10.06,13.58,157.0,578,0.9764,0.0001,0.7614,A,59.3,129.74,1.3499005964214712,High Risk
45,724003,GROCERY I,6511.0,11.13,11.67,118.0,585,0.9882,0.0001,0.7266,A,50.96,128.87,1.0485175202156334,High Risk
44,454596,GROCERY I,6050.0,10.61,12.39,262.0,570,0.9628,0.0001,0.7497,A,54.07,128.37,1.167766258246937,High Risk
44,1463771,BEVERAGES,6075.0,10.58,12.37,222.0,574,0.9696,0.0001,0.7482,A,54.02,128.11,1.169187145557656,High Risk
25,153267,GROCERY I,5404.0,10.35,12.68,162.0,522,0.8818,0.0001,0.7835,A,55.35,127.81,1.2251207729468598,High Risk
45,2026454,GROCERY I,6090.0,10.41,12.42,196.0,585,0.9882,0.0001,0.7478,A,54.23,127.1,1.1930835734870318,High Risk
49,1146786,GROCERY I,5162.0,9.58,13.72,142.0,539,0.9105,0.0001,0.7953,A,59.88,126.92,1.432150313152401,High Risk
47,657869,GROCERY I,5377.0,9.32,14.09,128.0,577,0.9747,0.0001,0.7848,A,61.49,126.72,1.511802575107296,High Risk
44,1047775,BEVERAGES,5910.0,11.01,11.28,108.0,537,0.9071,0.0001,0.7565,A,49.25,126.28,1.0245231607629428,High Risk
45,1958202,BEVERAGES,6176.0,10.72,11.59,112.0,576,0.973,0.0001,0.7434,A,50.58,125.64,1.0811567164179103,High Risk
49,764438,GROCERY I,5558.0,10.39,11.96,187.0,535,0.9037,0.0001,0.7749,A,52.2,124.92,1.151106833493744,High Risk
47,1324667,GROCERY I,5561.0,9.74,12.85,133.0,571,0.9645,0.0001,0.7747,A,56.1,124.28,1.3193018480492813,High Risk
47,1975514,GROCERY I,5329.0,9.53,13.07,159.0,559,0.9443,0.0001,0.7875,A,57.07,123.8,1.3714585519412383,High Risk
49,627263,GROCERY I,5874.0,10.02,12.18,108.0,586,0.9899,0.0001,0.7582,A,53.16,123.33,1.215568862275449,High Risk
45,2027252,GROCERY I,5796.0,9.94,12.29,191.0,583,0.9848,0.0001,0.7627,A,53.65,123.24,1.2364185110663983,High Risk
47,1047775,BEVERAGES,5065.0,9.8,12.41,203.0,517,0.8733,0.0001,0.7998,A,54.18,122.76,1.2663265306122449,High Risk
49,119191,CLEANING,5231.0,9.67,12.5,115.0,541,0.9139,0.0001,0.7923,A,54.58,122.27,1.2926577042399172,High Risk
44,1910611,DAIRY,5824.0,10.16,11.66,157.0,573,0.9679,0.0001,0.761,A,50.89,122.03,1.1476377952755905,High Risk
44,418238,BEVERAGES,5768.0,10.7,10.76,96.0,539,0.9105,0.0001,0.7649,A,46.95,121.86,1.005607476635514,High Risk
44,587156,CLEANING,6017.0,10.23,11.44,251.0,588,0.9932,0.0001,0.7515,A,49.93,121.56,1.118279569892473,High Risk
45,1037856,BEVERAGES,5558.0,9.98,11.82,118.0,557,0.9409,0.0001,0.7749,A,51.62,121.47,1.1843687374749499,High Risk
49,1975439,GROCERY I,5467.0,9.54,12.45,272.0,573,0.9679,0.0001,0.7798,A,54.36,121.15,1.3050314465408805,High Risk
49,1165987,GROCERY I,5930.0,10.1,11.33,232.0,587,0.9916,0.0001,0.7552,A,49.45,120.17,1.121782178217822,High Risk
44,1239782,DAIRY,5216.0,9.59,12.15,174.0,544,0.9189,0.0001,0.7931,A,53.02,120.14,1.2669447340980189,High Risk
47,843608,GROCERY I,5559.0,9.54,12.18,197.0,583,0.9848,0.0001,0.7748,A,53.16,119.91,1.2767295597484278,High Risk
44,799461,GROCERY I,5363.0,9.38,12.41,137.0,572,0.9662,0.0001,0.786,A,54.16,119.79,1.3230277185501065,High Risk
44,1165987,GROCERY I,5934.0,10.41,10.74,197.0,570,0.9628,0.0001,0.755,A,46.9,119.77,1.0317002881844382,High Risk
47,165718,BREAD/BAKERY,5824.0,10.31,10.53,73.0,565,0.9544,0.0001,0.761,A,45.95,118.11,1.0213385063045586,High Risk
45,1165987,GROCERY I,5233.0,9.12,12.33,268.0,574,0.9696,0.0001,0.7922,A,53.84,117.66,1.3519736842105265,High Risk
45,417765,CLEANING,5757.0,10.06,10.46,95.0,572,0.9662,0.0001,0.7652,A,45.65,116.1,1.0397614314115309,High Risk
49,1404385,BEVERAGES,5465.0,9.95,10.51,91.0,549,0.9274,0.0001,0.78,A,45.89,115.57,1.056281407035176,High Risk
25,839363,BEVERAGES,5160.0,10.0,10.32,95.0,516,0.8716,0.0001,0.7953,A,45.04,115.04,1.032,High Risk
47,368140,GROCERY I,5169.0,9.3,11.44,202.0,556,0.9392,0.0001,0.795,A,49.96,115.04,1.2301075268817203,High Risk
47,355091,GROCERY I,5374.0,9.51,11.06,99.0,565,0.9544,0.0001,0.7852,A,48.26,114.84,1.1629863301787593,High Risk
44,260669,GROCERY I,5321.0,9.27,11.36,175.0,574,0.9696,0.0001,0.7881,A,49.57,114.46,1.2254584681769147,High Risk
44,938570,GROCERY I,5330.0,9.69,10.64,127.0,550,0.9291,0.0001,0.7874,A,46.44,114.28,1.0980392156862746,High Risk
45,123602,GROCERY I,5387.0,9.76,10.0,77.0,552,0.9324,0.0001,0.7844,A,43.64,111.96,1.0245901639344261,High Risk
49,692105,CLEANING,5178.0,8.82,11.39,193.0,587,0.9916,0.0001,0.7944,A,49.7,111.45,1.2913832199546484,High Risk
49,789223,CLEANING,5592.0,9.74,9.79,113.0,574,0.9696,0.0001,0.7731,A,42.75,110.94,1.0051334702258725,High Risk
49,1117663,GROCERY I,5547.0,9.45,10.2,226.0,587,0.9916,0.0001,0.7754,A,44.54,110.69,1.0793650793650793,High Risk
44,1445281,GROCERY I,5084.0,9.01,10.82,212.0,564,0.9527,0.0001,0.7986,A,47.22,110.32,1.2008879023307437,High Risk
44,1466049,BEVERAGES,5424.0,9.42,10.0,99.0,576,0.973,0.0001,0.7823,A,43.65,109.56,1.0615711252653928,High Risk
47,1422284,GROCERY I,5371.0,9.56,9.7,72.0,562,0.9493,0.0001,0.7853,A,42.33,109.23,1.014644351464435,High Risk
45,1091365,GROCERY I,5084.0,9.31,9.7,106.0,546,0.9223,0.0001,0.7986,A,42.34,107.52,1.0418904403866809,High Risk
44,1949898,GROCERY I,5158.0,8.83,9.94,214.0,584,0.9865,0.0001,0.7955,A,43.41,105.23,1.1257078142695356,High Risk
44,158788,CLEANING,5279.0,8.98,9.13,166.0,588,0.9932,0.0001,0.7902,A,39.84,102.68,1.016703786191537,High Risk
49,991329,GROCERY I,5180.0,8.84,8.95,182.0,586,0.9899,0.0001,0.7944,A,39.06,100.94,1.012443438914027,High Risk
