store_nbr,item_nbr,family,total_demand,average_daily_demand,demand_std,max_daily_demand,active_sales_days,sales_frequency,demand_share,cumulative_demand_share,abc_class,safety_stock,reorder_point,coefficient_of_variation,replenishment_risk
25,581742,GROCERY I,723.0,3.3,2.66,15.0,219,0.3699,0.0,0.9907,C,11.62,34.73,0.8060606060606061,Low Risk
25,1966167,BEVERAGES,723.0,2.86,2.21,16.0,253,0.4274,0.0,0.9907,C,9.66,29.66,0.7727272727272727,Low Risk
45,1352754,CLEANING,723.0,2.93,2.77,24.0,247,0.4172,0.0,0.9907,C,12.09,32.58,0.9453924914675768,Low Risk
25,1463995,BEVERAGES,723.0,4.33,4.98,43.0,167,0.2821,0.0,0.9907,C,21.76,52.06,1.1501154734411085,Low Risk
25,1418844,GROCERY I,723.0,2.47,2.02,10.0,293,0.4949,0.0,0.9907,C,8.8,26.07,0.8178137651821862,Low Risk
47,910928,GROCERY I,723.0,3.33,2.79,18.0,217,0.3666,0.0,0.9907,C,12.17,35.49,0.8378378378378378,Low Risk
47,502224,GROCERY I,722.0,1.99,1.52,12.0,362,0.6115,0.0,0.9907,C,6.64,20.6,0.7638190954773869,Low Risk
47,592942,GROCERY I,722.0,1.97,1.29,9.0,367,0.6199,0.0,0.9907,C,5.62,19.39,0.6548223350253808,Low Risk
25,1464910,BEVERAGES,722.0,3.8,2.75,15.0,190,0.3209,0.0,0.9907,C,11.99,38.59,0.7236842105263158,Low Risk
44,2007088,DAIRY,721.0,1.93,1.38,11.0,374,0.6318,0.0,0.9907,C,6.04,19.53,0.7150259067357513,Low Risk
44,2008747,BEVERAGES,721.0,5.91,5.43,30.0,122,0.2061,0.0,0.9907,C,23.71,65.07,0.9187817258883249,Low Risk
25,1926105,BEVERAGES,721.0,6.38,6.54,36.0,113,0.1909,0.0,0.9908,C,28.57,73.23,1.0250783699059562,Low Risk
45,1259952,GROCERY I,721.0,2.06,2.07,27.0,350,0.5912,0.0,0.9908,C,9.03,23.45,1.0048543689320388,Low Risk
49,1918621,BEVERAGES,720.0,4.14,2.86,16.0,174,0.2939,0.0,0.9908,C,12.47,41.44,0.6908212560386474,Low Risk
25,809184,DAIRY,720.0,2.28,1.95,17.0,316,0.5338,0.0,0.9908,C,8.5,24.45,0.855263157894737,Low Risk
25,1973606,GROCERY I,720.0,3.14,4.77,49.0,229,0.3868,0.0,0.9908,C,20.82,42.83,1.5191082802547768,Low Risk
25,1975571,GROCERY I,720.0,2.87,3.49,29.0,251,0.424,0.0,0.9908,C,15.21,35.29,1.21602787456446,Low Risk
44,1152464,CLEANING,720.0,1.93,1.4,17.0,374,0.6318,0.0,0.9908,C,6.09,19.57,0.7253886010362695,Low Risk
45,2011148,GROCERY I,719.0,2.13,1.51,8.0,337,0.5693,0.0,0.9908,C,6.58,21.51,0.7089201877934272,Low Risk
25,1464312,BEVERAGES,719.0,3.31,2.71,17.0,217,0.3666,0.0,0.9908,C,11.81,35.0,0.8187311178247734,Low Risk
47,169104,CLEANING,719.0,2.31,2.06,20.0,311,0.5253,0.0,0.9908,C,8.99,25.17,0.8917748917748918,Low Risk
47,401911,CLEANING,718.0,1.92,1.18,7.0,374,0.6318,0.0,0.9908,C,5.14,18.58,0.6145833333333334,Low Risk
25,1990640,BEVERAGES,718.0,3.95,4.23,37.0,182,0.3074,0.0,0.9908,C,18.47,46.08,1.0708860759493672,Low Risk
25,2048313,GROCERY I,718.0,3.39,2.67,19.0,212,0.3581,0.0,0.9908,C,11.66,35.37,0.7876106194690266,Low Risk
44,1228312,GROCERY I,718.0,3.99,9.27,115.0,180,0.3041,0.0,0.9909,C,40.47,68.39,2.3233082706766917,Low Risk
25,1464097,BEVERAGES,718.0,4.17,3.97,31.0,172,0.2905,0.0,0.9909,C,17.31,46.53,0.9520383693045564,Low Risk
45,1082578,CLEANING,718.0,2.06,1.36,8.0,348,0.5878,0.0,0.9909,C,5.94,20.38,0.6601941747572816,Low Risk
49,2013450,BEVERAGES,718.0,3.14,2.7,24.0,229,0.3868,0.0,0.9909,C,11.77,33.72,0.8598726114649682,Low Risk
49,1135438,GROCERY I,718.0,2.18,1.47,13.0,329,0.5557,0.0,0.9909,C,6.42,21.7,0.6743119266055045,Low Risk
45,1245918,GROCERY I,717.0,2.3,1.68,12.0,312,0.527,0.0,0.9909,C,7.34,23.43,0.7304347826086957,Low Risk
25,115893,GROCERY I,717.0,3.35,2.55,17.0,214,0.3615,0.0,0.9909,C,11.13,34.58,0.7611940298507462,Low Risk
45,323217,GROCERY I,716.0,2.16,1.48,10.0,332,0.5608,0.0,0.9909,C,6.46,21.56,0.6851851851851851,Low Risk
25,1642399,PRODUCE,715.396,11.01,8.61,40.352,65,0.1098,0.0,0.9909,C,37.59,114.63,0.782016348773842,Low Risk
45,2056557,GROCERY I,715.0,7.22,4.08,20.0,99,0.1672,0.0,0.9909,C,17.83,68.39,0.5650969529085873,Low Risk
25,2045545,BEVERAGES,715.0,4.06,4.17,27.0,176,0.2973,0.0,0.9909,C,18.21,46.65,1.0270935960591134,Low Risk
25,1161555,BEVERAGES,715.0,3.22,3.31,24.0,222,0.375,0.0,0.9909,C,14.43,36.97,1.0279503105590062,Low Risk
25,329070,GROCERY I,714.0,2.33,1.86,14.0,306,0.5169,0.0,0.991,C,8.1,24.43,0.7982832618025751,Low Risk
49,1152464,CLEANING,713.0,2.04,1.53,14.0,349,0.5895,0.0,0.991,C,6.67,20.97,0.75,Low Risk
44,1464090,BEVERAGES,713.0,3.21,3.57,31.0,222,0.375,0.0,0.991,C,15.57,38.06,1.1121495327102804,Low Risk
25,1464192,BEVERAGES,712.0,2.25,1.98,16.0,317,0.5355,0.0,0.991,C,8.64,24.37,0.88,Low Risk
25,683720,GROCERY I,712.0,2.35,2.22,20.0,303,0.5118,0.0,0.991,C,9.69,26.14,0.9446808510638298,Low Risk
45,502224,GROCERY I,712.0,2.13,1.76,14.0,335,0.5659,0.0,0.991,C,7.66,22.54,0.8262910798122066,Low Risk
25,890374,GROCERY I,711.0,2.07,1.16,7.0,343,0.5794,0.0,0.991,C,5.08,19.59,0.5603864734299517,Low Risk
47,1162935,GROCERY I,710.0,3.35,2.7,15.0,212,0.3581,0.0,0.991,C,11.78,35.22,0.8059701492537313,Low Risk
49,2088922,GROCERY I,709.0,15.09,12.2,64.0,47,0.0794,0.0,0.991,C,53.27,158.87,0.8084824387011266,Low Risk
44,2061025,BEVERAGES,709.0,21.48,13.57,56.0,33,0.0557,0.0,0.991,C,59.26,209.65,0.6317504655493482,Low Risk
45,1990578,PRODUCE,708.622,10.27,8.6,45.29,69,0.1166,0.0,0.991,C,37.55,109.44,0.8373904576436222,Low Risk
47,2026256,CLEANING,708.0,3.12,1.83,11.0,227,0.3834,0.0,0.991,C,8.0,29.84,0.5865384615384616,Low Risk
47,1463934,BEVERAGES,708.0,1.86,1.15,8.0,381,0.6436,0.0,0.991,C,5.01,18.02,0.618279569892473,Low Risk
49,1402017,CLEANING,708.0,2.57,2.03,17.0,275,0.4645,0.0,0.9911,C,8.85,26.87,0.7898832684824902,Low Risk
49,514730,GROCERY I,708.0,2.01,1.34,12.0,353,0.5963,0.0,0.9911,C,5.87,19.91,0.6666666666666667,Low Risk
47,1987893,CLEANING,708.0,3.54,3.08,20.0,200,0.3378,0.0,0.9911,C,13.43,38.21,0.8700564971751412,Low Risk
49,770461,GROCERY I,707.0,2.04,1.47,10.0,347,0.5861,0.0,0.9911,C,6.4,20.67,0.7205882352941176,Low Risk
45,2053751,BEVERAGES,707.0,5.2,4.21,25.0,136,0.2297,0.0,0.9911,C,18.37,54.76,0.8096153846153846,Low Risk
25,213066,GROCERY I,706.0,3.0,3.83,22.0,235,0.397,0.0,0.9911,C,16.74,37.77,1.2766666666666666,Low Risk
49,752167,GROCERY I,706.0,2.19,2.14,22.0,322,0.5439,0.0,0.9911,C,9.34,24.68,0.9771689497716896,Low Risk
47,1960613,PRODUCE,705.0,11.19,8.51,41.0,63,0.1064,0.0,0.9911,C,37.17,115.5,0.7605004468275246,Low Risk
25,2011910,GROCERY I,705.0,4.01,4.31,31.0,176,0.2973,0.0,0.9911,C,18.82,46.86,1.0748129675810474,Low Risk
25,809183,DAIRY,704.0,2.02,1.48,11.0,348,0.5878,0.0,0.9911,C,6.46,20.62,0.7326732673267327,Low Risk
45,1168741,CLEANING,704.0,1.98,1.34,10.0,356,0.6014,0.0,0.9911,C,5.84,19.69,0.6767676767676768,Low Risk
25,1046272,GROCERY I,704.0,3.0,1.98,14.0,235,0.397,0.0,0.9911,C,8.63,29.6,0.66,Low Risk
25,1458851,DAIRY,704.0,1.94,1.25,12.0,363,0.6132,0.0,0.9912,C,5.45,19.03,0.6443298969072165,Low Risk
49,1464137,BEVERAGES,703.0,2.07,1.63,13.0,339,0.5726,0.0,0.9912,C,7.11,21.63,0.7874396135265701,Low Risk
44,2061033,BEVERAGES,702.0,21.94,13.53,68.0,32,0.0541,0.0,0.9912,C,59.08,212.64,0.6166818596171376,Low Risk
25,1950890,GROCERY I,702.0,2.37,1.77,18.0,296,0.5,0.0,0.9912,C,7.74,24.34,0.7468354430379747,Low Risk
44,1993337,BEVERAGES,702.0,2.72,3.48,45.0,258,0.4358,0.0,0.9912,C,15.17,34.22,1.2794117647058822,Low Risk
47,2010282,GROCERY I,701.0,1.85,1.22,10.0,378,0.6385,0.0,0.9912,C,5.33,18.31,0.6594594594594594,Low Risk
25,1324670,GROCERY I,701.0,2.23,1.57,10.0,315,0.5321,0.0,0.9912,C,6.86,22.44,0.7040358744394619,Low Risk
25,2010786,GROCERY I,700.0,2.28,2.38,26.0,307,0.5186,0.0,0.9912,C,10.37,26.33,1.0438596491228072,Low Risk
44,1047707,BEVERAGES,699.0,2.13,1.71,11.0,328,0.5541,0.0,0.9912,C,7.46,22.38,0.8028169014084507,Low Risk
25,1280677,CLEANING,699.0,2.28,2.33,22.0,307,0.5186,0.0,0.9912,C,10.18,26.12,1.0219298245614037,Low Risk
45,1466039,BEVERAGES,698.0,2.09,1.91,14.0,334,0.5642,0.0,0.9912,C,8.35,22.98,0.9138755980861244,Low Risk
25,890371,GROCERY I,698.0,2.0,1.19,8.0,349,0.5895,0.0,0.9912,C,5.21,19.21,0.595,Low Risk
45,2048193,GROCERY I,696.0,3.19,1.81,11.0,218,0.3682,0.0,0.9912,C,7.92,30.27,0.5673981191222571,Low Risk
44,2011583,BEVERAGES,696.0,3.15,3.37,24.0,221,0.3733,0.0,0.9913,C,14.7,36.75,1.0698412698412698,Low Risk
44,461752,GROCERY I,695.0,2.59,3.65,51.0,268,0.4527,0.0,0.9913,C,15.92,34.08,1.4092664092664093,Low Risk
45,1993091,CLEANING,695.0,3.7,2.42,13.0,188,0.3176,0.0,0.9913,C,10.58,36.45,0.654054054054054,Low Risk
49,1965539,CLEANING,695.0,1.96,1.2,8.0,354,0.598,0.0,0.9913,C,5.24,18.98,0.6122448979591837,Low Risk
25,1903500,MEATS,694.504,3.77,2.83,17.924,184,0.3108,0.0,0.9913,C,12.35,38.77,0.7506631299734748,Low Risk
25,413986,CLEANING,694.0,2.34,1.83,12.0,296,0.5,0.0,0.9913,C,7.98,24.4,0.7820512820512822,Low Risk
45,1946668,GROCERY I,694.0,1.94,1.15,7.0,357,0.603,0.0,0.9913,C,5.01,18.62,0.5927835051546392,Low Risk
25,764439,GROCERY I,694.0,2.02,1.45,10.0,344,0.5811,0.0,0.9913,C,6.32,20.44,0.7178217821782178,Low Risk
44,1970207,GROCERY I,694.0,2.22,1.64,10.0,313,0.5287,0.0,0.9913,C,7.18,22.7,0.7387387387387386,Low Risk
25,1914782,DAIRY,694.0,2.18,1.6,10.0,318,0.5372,0.0,0.9913,C,6.99,22.27,0.7339449541284404,Low Risk
25,890214,GROCERY I,694.0,2.98,2.54,15.0,233,0.3936,0.0,0.9913,C,11.08,31.93,0.8523489932885906,Low Risk
25,2010743,GROCERY I,693.0,2.27,1.76,14.0,305,0.5152,0.0,0.9913,C,7.69,23.6,0.775330396475771,Low Risk
47,2015815,BEVERAGES,693.0,3.46,3.28,23.0,200,0.3378,0.0,0.9913,C,14.32,38.58,0.9479768786127167,Low Risk
49,108079,GROCERY I,691.0,1.95,1.25,10.0,354,0.598,0.0,0.9914,C,5.46,19.12,0.6410256410256411,Low Risk
25,158788,CLEANING,691.0,3.17,3.69,33.0,218,0.3682,0.0,0.9914,C,16.11,38.3,1.16403785488959,Low Risk
25,413987,CLEANING,691.0,2.17,1.56,11.0,318,0.5372,0.0,0.9914,C,6.82,22.03,0.7188940092165899,Low Risk
25,872317,GROCERY I,691.0,2.34,8.35,143.0,295,0.4983,0.0,0.9914,C,36.43,52.83,3.5683760683760686,Low Risk
25,2048248,GROCERY I,690.0,11.69,8.22,38.0,59,0.0997,0.0,0.9914,C,35.87,117.74,0.7031650983746793,Low Risk
25,841614,CLEANING,689.0,2.16,1.54,10.0,319,0.5389,0.0,0.9914,C,6.74,21.86,0.7129629629629629,Low Risk
45,1990768,BEVERAGES,688.0,2.74,1.88,12.0,251,0.424,0.0,0.9914,C,8.22,27.41,0.6861313868613138,Low Risk
25,1064018,GROCERY I,688.0,2.43,1.77,13.0,283,0.478,0.0,0.9914,C,7.74,24.75,0.728395061728395,Low Risk
25,271479,DAIRY,687.0,2.27,1.6,11.0,302,0.5101,0.0,0.9914,C,6.98,22.91,0.7048458149779736,Low Risk
47,302995,GROCERY I,687.0,1.86,1.11,7.0,369,0.6233,0.0,0.9914,C,4.85,17.88,0.5967741935483871,Low Risk
49,1923218,GROCERY I,687.0,2.12,1.73,11.0,324,0.5473,0.0,0.9914,C,7.55,22.39,0.8160377358490566,Low Risk
25,668754,CLEANING,687.0,2.18,1.57,11.0,315,0.5321,0.0,0.9914,C,6.87,22.13,0.7201834862385321,Low Risk
49,579759,GROCERY I,687.0,3.29,2.16,11.0,209,0.353,0.0,0.9914,C,9.41,32.42,0.6565349544072949,Low Risk
25,1963561,CLEANING,687.0,3.14,2.63,16.0,219,0.3699,0.0,0.9915,C,11.49,33.45,0.8375796178343948,Low Risk
25,1418847,GROCERY I,687.0,2.43,1.82,12.0,283,0.478,0.0,0.9915,C,7.92,24.92,0.7489711934156378,Low Risk
25,2007117,DAIRY,686.0,2.16,1.61,15.0,318,0.5372,0.0,0.9915,C,7.04,22.14,0.7453703703703703,Low Risk
49,1463441,BEVERAGES,686.0,2.92,3.31,27.0,235,0.397,0.0,0.9915,C,14.44,34.88,1.1335616438356164,Low Risk
44,1334068,GROCERY I,685.0,2.21,2.62,38.0,310,0.5236,0.0,0.9915,C,11.43,26.9,1.1855203619909502,Low Risk
25,155600,GROCERY I,685.0,2.22,1.62,10.0,308,0.5203,0.0,0.9915,C,7.09,22.66,0.7297297297297297,Low Risk
49,472314,GROCERY I,685.0,2.04,1.47,10.0,335,0.5659,0.0,0.9915,C,6.42,20.73,0.7205882352941176,Low Risk
25,957098,DAIRY,684.0,2.3,2.1,23.0,298,0.5034,0.0,0.9915,C,9.18,25.24,0.9130434782608696,Low Risk
49,2030002,GROCERY I,684.0,2.74,2.0,18.0,250,0.4223,0.0,0.9915,C,8.72,27.88,0.7299270072992701,Low Risk
44,1463451,GROCERY I,684.0,2.35,2.26,24.0,291,0.4916,0.0,0.9915,C,9.88,26.34,0.9617021276595743,Low Risk
25,938657,BEVERAGES,683.0,3.5,3.41,19.0,195,0.3294,0.0,0.9915,C,14.88,39.39,0.9742857142857143,Low Risk
45,1965539,CLEANING,682.0,1.95,1.24,8.0,349,0.5895,0.0,0.9915,C,5.43,19.11,0.6358974358974359,Low Risk
25,812735,GROCERY I,682.0,2.24,1.39,9.0,304,0.5135,0.0,0.9915,C,6.05,21.75,0.6205357142857142,Low Risk
45,1442157,CLEANING,682.0,2.54,1.77,12.0,269,0.4544,0.0,0.9916,C,7.71,25.45,0.6968503937007874,Low Risk
25,796394,CLEANING,682.0,2.39,2.16,18.0,285,0.4814,0.0,0.9916,C,9.43,26.18,0.9037656903765691,Low Risk
25,1148719,GROCERY I,681.0,2.0,1.78,20.0,340,0.5743,0.0,0.9916,C,7.76,21.78,0.89,Low Risk
25,645294,GROCERY I,681.0,2.05,1.45,10.0,333,0.5625,0.0,0.9916,C,6.32,20.64,0.7073170731707318,Low Risk
45,2003375,GROCERY I,681.0,2.55,1.75,10.0,267,0.451,0.0,0.9916,C,7.64,25.49,0.6862745098039216,Low Risk
25,1237410,GROCERY I,680.0,2.34,2.09,23.0,291,0.4916,0.0,0.9916,C,9.12,25.47,0.8931623931623932,Low Risk
44,463816,CLEANING,680.0,1.83,1.22,9.0,371,0.6267,0.0,0.9916,C,5.32,18.15,0.6666666666666666,Low Risk
25,1348487,CLEANING,679.0,2.59,1.95,15.0,262,0.4426,0.0,0.9916,C,8.5,26.64,0.752895752895753,Low Risk
25,2002465,CLEANING,679.0,3.48,5.39,43.0,195,0.3294,0.0,0.9916,C,23.54,47.91,1.5488505747126435,Low Risk
47,1912671,GROCERY I,679.0,2.08,1.21,7.0,327,0.5524,0.0,0.9916,C,5.27,19.81,0.5817307692307692,Low Risk
49,1162935,GROCERY I,679.0,6.66,49.34,500.0,102,0.1723,0.0,0.9916,C,215.41,262.0,7.408408408408409,Low Risk
45,105693,GROCERY I,678.0,1.8,1.11,7.0,376,0.6351,0.0,0.9916,C,4.85,17.48,0.6166666666666667,Low Risk
49,586824,CLEANING,677.0,1.87,1.08,6.0,362,0.6115,0.0,0.9916,C,4.71,17.8,0.5775401069518716,Low Risk
47,938436,CLEANING,677.0,1.82,0.98,7.0,372,0.6284,0.0,0.9917,C,4.29,17.03,0.5384615384615384,Low Risk
49,1471143,GROCERY I,677.0,2.29,2.12,18.0,295,0.4983,0.0,0.9917,C,9.23,25.3,0.925764192139738,Low Risk
44,1960304,GROCERY I,676.0,1.97,1.53,11.0,343,0.5794,0.0,0.9917,C,6.66,20.45,0.7766497461928934,Low Risk
47,876226,GROCERY I,676.0,3.52,2.24,12.0,192,0.3243,0.0,0.9917,C,9.8,34.44,0.6363636363636365,Low Risk
47,2011148,GROCERY I,675.0,1.97,1.3,8.0,343,0.5794,0.0,0.9917,C,5.68,19.45,0.6598984771573604,Low Risk
47,1248394,GROCERY I,675.0,2.11,1.96,20.0,320,0.5405,0.0,0.9917,C,8.56,23.32,0.9289099526066351,Low Risk
49,2017202,CLEANING,675.0,2.7,1.79,13.0,250,0.4223,0.0,0.9917,C,7.8,26.7,0.662962962962963,Low Risk
25,1464186,BEVERAGES,675.0,2.01,1.34,8.0,335,0.5659,0.0,0.9917,C,5.87,19.97,0.6666666666666667,Low Risk
47,996597,GROCERY I,674.0,2.42,1.95,18.0,278,0.4696,0.0,0.9917,C,8.51,25.48,0.8057851239669421,Low Risk
25,2010667,GROCERY I,673.0,3.09,3.55,30.0,218,0.3682,0.0,0.9917,C,15.49,37.1,1.1488673139158576,Low Risk
25,1990453,BEVERAGES,673.0,2.55,1.89,13.0,264,0.4459,0.0,0.9917,C,8.23,26.08,0.7411764705882353,Low Risk
49,1950170,BEVERAGES,672.0,1.93,1.18,8.0,348,0.5878,0.0,0.9917,C,5.15,18.66,0.6113989637305699,Low Risk
44,1993091,CLEANING,672.0,3.59,2.56,14.0,187,0.3159,0.0,0.9917,C,11.16,36.31,0.713091922005571,Low Risk
44,502224,GROCERY I,672.0,2.08,2.64,38.0,323,0.5456,0.0,0.9918,C,11.52,26.08,1.2692307692307692,Low Risk
47,1997895,BEVERAGES,672.0,4.48,4.61,29.0,150,0.2534,0.0,0.9918,C,20.11,51.47,1.0290178571428572,Low Risk
25,841570,GROCERY I,671.0,2.37,1.95,12.0,283,0.478,0.0,0.9918,C,8.5,25.09,0.8227848101265822,Low Risk
49,1463451,GROCERY I,671.0,2.32,1.92,14.0,289,0.4882,0.0,0.9918,C,8.39,24.64,0.8275862068965517,Low Risk
25,833644,GROCERY I,671.0,2.84,2.97,24.0,236,0.3986,0.0,0.9918,C,12.95,32.85,1.045774647887324,Low Risk
25,1464002,BEVERAGES,670.0,3.87,3.9,24.0,173,0.2922,0.0,0.9918,C,17.02,44.13,1.0077519379844961,Low Risk
25,1239844,DAIRY,670.0,2.06,1.33,7.0,325,0.549,0.0,0.9918,C,5.79,20.22,0.6456310679611651,Low Risk
47,1936510,GROCERY I,669.0,2.61,2.24,13.0,256,0.4324,0.0,0.9918,C,9.78,28.08,0.8582375478927204,Low Risk
44,1152017,CLEANING,669.0,1.73,1.05,11.0,387,0.6537,0.0,0.9918,C,4.6,16.7,0.6069364161849712,Low Risk
25,1944334,POULTRY,668.173,2.73,1.99,16.015,245,0.4139,0.0,0.9918,C,8.67,27.76,0.7289377289377289,Low Risk
25,567750,GROCERY I,668.0,2.73,1.77,9.0,245,0.4139,0.0,0.9918,C,7.73,26.81,0.6483516483516484,Low Risk
25,956011,GROCERY I,668.0,2.43,2.58,18.0,275,0.4645,0.0,0.9918,C,11.26,28.26,1.0617283950617284,Low Risk
44,1946668,GROCERY I,667.0,2.0,1.32,8.0,333,0.5625,0.0,0.9918,C,5.75,19.77,0.66,Low Risk
49,686034,BEVERAGES,667.0,2.19,2.26,19.0,304,0.5135,0.0,0.9918,C,9.88,25.24,1.0319634703196345,Low Risk
25,1501544,PRODUCE,667.0,2.15,1.78,17.0,310,0.5236,0.0,0.9919,C,7.79,22.85,0.8279069767441861,Low Risk
45,1079258,CLEANING,666.0,1.77,1.09,8.0,377,0.6368,0.0,0.9919,C,4.77,17.14,0.615819209039548,Low Risk
25,1038954,BREAD/BAKERY,666.0,2.38,1.62,10.0,280,0.473,0.0,0.9919,C,7.05,23.7,0.680672268907563,Low Risk
25,1151128,GROCERY I,666.0,2.16,1.45,8.0,308,0.5203,0.0,0.9919,C,6.35,21.49,0.6712962962962963,Low Risk
49,1347811,GROCERY I,665.0,2.22,2.36,19.0,300,0.5068,0.0,0.9919,C,10.28,25.8,1.0630630630630629,Low Risk
49,1178687,GROCERY I,664.0,2.07,1.43,8.0,321,0.5422,0.0,0.9919,C,6.25,20.73,0.6908212560386474,Low Risk
25,2028403,BEVERAGES,664.0,5.93,3.95,27.0,112,0.1892,0.0,0.9919,C,17.25,58.75,0.6661045531197303,Low Risk
25,1466047,BEVERAGES,663.0,1.99,1.5,11.0,333,0.5625,0.0,0.9919,C,6.55,20.49,0.7537688442211056,Low Risk
44,1950263,GROCERY I,663.0,47.36,47.82,136.0,14,0.0236,0.0,0.9919,C,208.78,540.28,1.009712837837838,Low Risk
45,1950170,BEVERAGES,663.0,1.86,1.08,6.0,356,0.6014,0.0,0.9919,C,4.69,17.73,0.5806451612903226,Low Risk
25,577743,GROCERY I,662.0,2.09,1.5,11.0,317,0.5355,0.0,0.9919,C,6.54,21.16,0.7177033492822967,Low Risk
49,1949662,BEVERAGES,661.0,4.79,8.15,57.0,138,0.2331,0.0,0.9919,C,35.59,69.12,1.7014613778705638,Low Risk
45,570870,GROCERY I,661.0,1.9,1.24,9.0,347,0.5861,0.0,0.9919,C,5.42,18.76,0.6526315789473685,Low Risk
47,1489853,PRODUCE,661.0,6.61,5.22,38.0,100,0.1689,0.0,0.992,C,22.77,69.04,0.7897125567322238,Low Risk
44,716245,CLEANING,661.0,1.89,1.37,12.0,349,0.5895,0.0,0.992,C,5.98,19.24,0.724867724867725,Low Risk
49,2060910,BEVERAGES,660.0,20.0,10.87,59.0,33,0.0557,0.0,0.992,C,47.47,187.47,0.5435,Low Risk
25,155601,GROCERY I,660.0,2.67,1.8,13.0,247,0.4172,0.0,0.992,C,7.85,26.55,0.6741573033707865,Low Risk
25,1464071,BEVERAGES,660.0,2.2,1.73,11.0,300,0.5068,0.0,0.992,C,7.57,22.97,0.7863636363636363,Low Risk
25,2006614,BEVERAGES,660.0,6.0,10.48,67.0,110,0.1858,0.0,0.992,C,45.77,87.77,1.7466666666666668,Low Risk
49,155607,GROCERY I,660.0,1.82,1.16,10.0,363,0.6132,0.0,0.992,C,5.07,17.8,0.6373626373626373,Low Risk
25,1933240,GROCERY I,659.0,2.45,1.89,10.0,269,0.4544,0.0,0.992,C,8.25,25.4,0.7714285714285714,Low Risk
25,275826,CLEANING,659.0,2.38,2.86,36.0,277,0.4679,0.0,0.992,C,12.5,29.15,1.2016806722689075,Low Risk
25,119141,GROCERY I,659.0,3.66,2.88,16.0,180,0.3041,0.0,0.992,C,12.58,38.21,0.7868852459016393,Low Risk
25,164036,GROCERY I,658.0,2.02,1.41,8.0,326,0.5507,0.0,0.992,C,6.16,20.29,0.698019801980198,Low Risk
47,2048193,GROCERY I,658.0,3.19,3.11,33.0,206,0.348,0.0,0.992,C,13.59,35.95,0.9749216300940439,Low Risk
49,2061781,GROCERY I,657.0,5.21,3.14,17.0,126,0.2128,0.0,0.992,C,13.69,50.19,0.6026871401151632,Low Risk
25,900196,DAIRY,657.0,2.71,2.52,20.0,242,0.4088,0.0,0.992,C,11.0,30.01,0.929889298892989,Low Risk
44,1464153,BEVERAGES,657.0,1.85,1.3,12.0,356,0.6014,0.0,0.9921,C,5.67,18.59,0.7027027027027027,Low Risk
25,1458842,DAIRY,656.0,2.27,2.21,25.0,289,0.4882,0.0,0.9921,C,9.66,25.54,0.973568281938326,Low Risk
47,1621528,PRODUCE,656.0,10.93,9.14,43.0,60,0.1014,0.0,0.9921,C,39.91,116.45,0.8362305580969809,Low Risk
49,1141956,GROCERY I,653.0,2.14,2.04,27.0,305,0.5152,0.0,0.9921,C,8.93,23.91,0.9532710280373832,Low Risk
44,1086172,GROCERY I,653.0,2.11,1.29,9.0,310,0.5236,0.0,0.9921,C,5.64,20.38,0.6113744075829385,Low Risk
49,2005057,GROCERY I,653.0,2.5,2.13,14.0,261,0.4409,0.0,0.9921,C,9.3,26.81,0.852,Low Risk
44,2060910,BEVERAGES,652.0,20.38,11.44,53.0,32,0.0541,0.0,0.9921,C,49.94,192.57,0.5613346418056918,Low Risk
45,1464256,BEVERAGES,652.0,1.85,1.48,12.0,353,0.5963,0.0,0.9921,C,6.46,19.38,0.7999999999999999,Low Risk
25,1346632,CLEANING,652.0,1.91,1.16,7.0,342,0.5777,0.0,0.9921,C,5.08,18.42,0.6073298429319371,Low Risk
49,2042614,CLEANING,651.0,3.58,2.03,9.0,182,0.3074,0.0,0.9921,C,8.87,33.9,0.5670391061452513,Low Risk
25,404454,GROCERY I,651.0,3.0,2.13,13.0,217,0.3666,0.0,0.9921,C,9.3,30.3,0.71,Low Risk
45,2030002,GROCERY I,651.0,2.11,1.4,9.0,309,0.522,0.0,0.9921,C,6.12,20.87,0.6635071090047393,Low Risk
44,1463595,BEVERAGES,651.0,1.93,1.52,10.0,338,0.5709,0.0,0.9921,C,6.62,20.1,0.7875647668393783,Low Risk
25,567787,GROCERY I,650.0,2.02,1.44,9.0,321,0.5422,0.0,0.9922,C,6.28,20.45,0.7128712871287128,Low Risk
44,2010487,GROCERY I,650.0,1.86,1.17,7.0,349,0.5895,0.0,0.9922,C,5.12,18.16,0.629032258064516,Low Risk
45,570869,GROCERY I,650.0,1.91,1.2,7.0,341,0.576,0.0,0.9922,C,5.26,18.6,0.6282722513089005,Low Risk
25,1163583,GROCERY I,649.0,3.11,3.85,35.0,209,0.353,0.0,0.9922,C,16.8,38.54,1.2379421221864952,Low Risk
25,158789,CLEANING,649.0,2.51,2.88,28.0,259,0.4375,0.0,0.9922,C,12.56,30.1,1.1474103585657371,Low Risk
25,420720,DAIRY,649.0,2.06,1.48,10.0,315,0.5321,0.0,0.9922,C,6.45,20.87,0.7184466019417476,Low Risk
47,1047709,BEVERAGES,648.0,2.16,2.54,34.0,300,0.5068,0.0,0.9922,C,11.07,26.19,1.1759259259259258,Low Risk
25,2017173,BEVERAGES,648.0,3.48,2.69,17.0,186,0.3142,0.0,0.9922,C,11.76,36.15,0.7729885057471264,Low Risk
